epoch,step,train_loss
0,49,0.4237006902694702
0,99,0.35784652829170227
0,149,0.3075306713581085
0,199,0.27310749888420105
0,249,0.2473854124546051
0,299,0.21443647146224976
0,349,0.1956053078174591
0,399,0.19958184659481049
0,449,0.16990691423416138
0,499,0.9685317873954773
0,549,0.14180174469947815
0,599,0.13391639292240143
0,649,0.9737346172332764
0,699,2.186126947402954
0,749,0.11551062762737274
0,799,0.10522021353244781
0,849,0.10182124376296997
